dataID	context	indices_target_token	indices_target_sentence	lemma
mag_1839_554748.txt-283-17	Whenever it has not, when there has been an indulgence in fine writing merely, the graft, however ornamental, betrays itself.	83:88	0:125	graft_nn
nf_1850_747863.txt-365-5	23, a; the graft is split in the middle, and each side thinned away with the knife, as in fig.	11:16	0:94	graft_nn
nf_1850_747863.txt-1220-7	The first year's growth from the graft or bud, is headed down to within about six good buds of its base; these buds, as a consequence, grow vigorously.	33:38	0:151	graft_nn
nf_1850_747863.txt-381-5	The thinner division of the graft is fitted to the opposite sloping side of the stock.	28:33	0:86	graft_nn
nf_1845_747928.txt-206-30	"warmth of the season, begin to elaborate and send down woody matter, which, passing through the newly granulated substance of the parts in contact, unites the graft firmly with the stock. """	159:164	0:189	graft_nn
nf_1839_747931.txt-294-29	When the graft is set, it is to be bound with bass-string, beginning at the bottom and winding it upwards in a gradual manner, When the graft is bandaged, it is to be covered with clay or other composition in the same manner as directed for the cleft-graft.	136:141	0:257	graft_nn
nf_1850_747863.txt-328-57	Thirdly, that the line of division between the inner bark and the wood, should coincide or exactly correspond in each; for if the inner bark of the one sets wholly on the wood of the other, the upward current through the wood and back through the bark, is broken, and the graft can not flourish nor grow.	272:277	0:304	graft_nn
nf_1850_747863.txt-506-2	"But the graft, being below the surface of the soil, rooted in it, independently of the fig stock. """	8:13	0:99	graft_nn
nf_1848_747893.txt-2587-27	more trouble and attention is required in the grafting process, to pull off sprouts from the old stock, as they spring forth to rob the graft, than in the process itself; and this is far more the case in grafting to stocks standing in their original place, than in those procured from the woods.	136:141	0:295	graft_nn
nf_1850_747863.txt-398-51	Where it becomes desirable to preserve rare sorts, which have been grafted late in spring, a loose wrapper of white paper round the graft will protect it from the drying and scorching rays of the sun; or shrivelling and failure will often be prevented by covering the whole graft with a wax plaster; or by encasing it in moss kept damp by occasional applications of water.	274:279	0:372	graft_nn
nf_1850_747863.txt-325-14	Hence there are two chief requisites for success: the first, that the graft be so set in the stock, that the sap may flow upward without interruption; and the second, that the forming wood /z/ may flow downward uninterruptedly through the inner bark.	70:75	0:250	graft_nn
nf_1858_747890.txt-606-43	It would be more nearly correct to say, that the, duration of a variety is limited more or less by that of its original, and that any inherent disease in it will be continued, in all its buds and grafts, although the superior vitality of the stock may mitigate its virulence, or protract its dormant period.	196:202	0:307	graft_nn
mag_1977_431931.txt-466-38	"He asked what evidence there was that the "" immunity "" so commonly spoken of was an immunity directed against the tumor as such, or whether it might not merely be an immunity directed against the tumor graft considered as a genetically foreign cell?"	202:207	0:249	graft_nn
mag_1977_431931.txt-416-18	The entire dosage regimen is a knife edge in which underdosage will lead to the rejection of the graft and overdosage to secondary damage on cells other than those that transact immunological responses?	97:102	0:202	graft_nn
news_1961_722120.txt-42-9	"Good as Ever "" I think there is less graft in the police department these days, but from the standpoint of a skilled, professional burglar I think"	37:42	0:146	graft_nn
mag_1969_274123.txt-23-18	What is certain is that, together, the two types can be devastatingly effective in destroying a graft.	96:101	0:102	graft_nn
mag_1969_274123.txt-22-6	Which type is more important in graft rejection is still debated.	32:37	0:65	graft_nn
mag_1981_297444.txt-0-3	"@@297444 Where the graft comes sweepin ' down the plain Humorist Will Rogers, Oklahoma's favorite son, once joshed a former U.S. Treasury Secretary: "" Mac, knowing you was manager of Uncle Sam's Treasury so long, I thought you'd be well heeled. """	19:24	0:246	graft_nn
mag_1993_424578.txt-84-24	On a per-dollar basis, the Federal Government now probably has less waste, for example, than during the Jackson Administration and less graft than during the Grant Administration.	136:141	0:179	graft_nn
mag_1976_291145.txt-21-13	Among its first official acts was the appointment of a committee to probe graft.	74:79	0:80	graft_nn
nf_1980_774261.txt-641-30	Lung transplants done in 32 patients during the last ten years have been quite disappointing, with only 3 patients living for more than thirty days | with a functioning graft.	169:174	0:175	graft_nn
mag_1977_431931.txt-408-35	is the use of immunosuppressive agents, drugs that depress the immunological response long enough to tide the patient over the period during which rejection might occur and at the same time to help the graft to start to undergo the rather mysterious adaptative process which ends by making it fairly acceptable to the body.	202:207	0:323	graft_nn
fic_1967_10488.txt-2994-1	skin graft from someone else or acquiring someone else's kidney.	5:10	0:64	graft_nn
news_1963_723197.txt-45-12	How about elimination of largescale waste and, indeed, also of graft and corruption (in city and state)?	63:68	0:104	graft_nn
fic_1988_780054.txt-950-10	They wore lace and brocade, leather and rags, grafts, jewels, chains and batteries, plastic, hair, skins and bones.	46:52	0:115	graft_nn
fic_1962_10425.txt-936-4	You used the word graft, I didn't.	18:23	0:34	graft_nn
nf_1980_774261.txt-647-3	Patients with functioning grafts have an average survival of around two and a half years, and those living more than five years are not uncommon.	26:32	0:145	graft_nn
mag_1965_488173.txt-19-13	The ordinary American might define politics as something to do with elections and graft.	82:87	0:88	graft_nn
fic_1962_4761.txt-141-4	But when the big graft scandal came up there in Waynesville, Fisher wouldn't prosecute.	17:22	0:87	graft_nn
fic_1962_10425.txt-883-5	""" You're practically alleging graft, and I warn you, once you registered as this man's counsel, you became subject to martial law, and I'll not hesitate to charge you. """	30:35	0:169	graft_nn
news_1970_728573.txt-0-19	@@728573 txt Corruption in the New York Police Department, which reportedly involves millions of dollars a year in graft, has created an atmosphere of suspicion, distrust and fear for many New York policemen, police sources report.	115:120	0:231	graft_nn
news_1968_726852.txt-37-16	employes were described by the Investigation Department as rare evidence in black and white of petty graft in municipal government.	101:106	0:131	graft_nn
fic_1989_10788.txt-4019-13	Drugs had proven a much more dependable source of revenue than the petty graft he had organized in exchange for contracts for booze, food, and entertainment for the officers, sergeants, and EM clubs, and since the elimination of the old gook's drug push by Camp Seven, the monopoly was total.	73:78	0:292	graft_nn
fic_1962_10425.txt-742-13	This whole Army's a mess of corruption, caused by cotton -- graft, cumsha, and slipperoo, straight	60:65	0:98	graft_nn
fic_1968_10503.txt-1151-18	The generals had also been given the Ministry of Public Works, long esteemed as a source of graft which, through various shadowy kickbacks from American entrepreneurs, also allowed a sizable commissionon American aid.	92:97	0:217	graft_nn
mag_1998_358202.txt-25-26	For the leukemia patient, for example, the cloned cells could provide an infusion of fresh bone marrow, and for the burn victim, grafts of brand-new skin.	129:135	0:154	graft_nn
nf_2006_747051.txt-71-15	External fixation devices stabilize bone while avoiding physes and allowing access to wounds, skin grafts, and muscle flaps (see Figure 5).	99:105	0:139	graft_nn
mag_1962_431656.txt-363-2	When these grafts had been completed by Dr. Leape the second operation was over.	11:17	0:80	graft_nn
news_1971_729523.txt-1-42	"The Mayor's assertion came in response to a statement on Thursday by Whitman Knapp, the head of the Commission to Investigate Alleged Police Corruption, that as chief executive the Mayor "" can not escape responsibility "" for the widespread graft found among New York's policemen by the panel."	240:245	0:292	graft_nn
fic_1977_16209.txt-398-12	RITAI don't understand the functional difference between neutral field and normal graft tissue, Doctor.	82:87	0:103	graft_nn
fic_1977_16209.txt-471-4	READYou mean if your grafts or whatever they are don't work, she'll never eat like a normal human being again.	21:27	0:110	graft_nn
fic_1994_54058.txt-385-6	"Sarah touched the edge of the graft, a bit of the gel sticking to her fingers. """	30:35	0:80	graft_nn
mag_1977_431931.txt-461-9	"It was not very often that the little tumor grafts "" took "" and started growing right away; on the contrary the more usual thing was for the tumor first to grow and then to dwindle away to the accompaniment of a rather fierce attack by the recipient's lymphocytes, cells which play a crucially important part in the immunological defenses."	44:50	0:339	graft_nn
mag_1983_492160.txt-375-3	He made the graft at the first fork of a secondary branch, snipping off the branch and inserting the sharpened stem of a tomato plant into the pithy center of the stump.	12:17	0:169	graft_nn
nf_1981_773834.txt-1049-3	not only for grafts and transplants, but also for cancer control.	13:19	0:65	graft_nn
nf_1970_774328.txt-1507-35	These would need to be provided with a light hoe and rake, a dibble or garden trowel, a watering-pot, and means and opportunities for securing seeds, roots, buds, and grafts, all which might be done at a trifling expense.	167:173	0:221	graft_nn
fic_1960_23766.txt-261-28	"As for Captain O'Hurley, I read in the newspapers sometime later that he had been demoted, and transferred to a post where the opportunity to receive graft and bribes from "" clients "" were slim indeed."	150:155	0:201	graft_nn
fic_2007_51914.txt-819-13	"ballast valves.... "" As she went on, outlining the implants and grafts, surgeries and mutilations needed to turn a living zaratan into an animatronic corpse, a part of her was amazed at her own presumption, amazed at the strong, confident, professional tone she was taking."	64:70	0:273	graft_nn
mag_1991_343858.txt-11-16	On the other hand, they try to cajole the body's defenders into accepting the graft as one of its own.	78:83	0:102	graft_nn
news_1961_722163.txt-1-11	"He said they were part of a "" continuing fight against graft and corruption. """	55:60	0:78	graft_nn
mag_2000_402886.txt-7-40	his patient's chest cavity via a tiny video camera mounted at the end of one of the three steel rods, the surgeon performs the delicate task of harvesting a chest artery to be used in a heart bypass graft.	199:204	0:205	graft_nn
nf_1997_773614.txt-323-12	"The work, he acknowledged to Reynolds, was "" a big graft to play as long as I am here in Europe, "" 39 and he urged the agent to peddle it to McClure among others ("" Hit him hard."	51:56	0:178	graft_nn
news_1972_730268.txt-73-6	This expediter admitted that without the graft, he would be out of business.	41:46	0:76	graft_nn
mag_2006_397914.txt-84-26	Experience tells us that lawmakers and lobbyists almost never say directly what they mean when it comes to what an average person would consider to be graft.	151:156	0:157	graft_nn
fic_1965_10465.txt-5969-10	The new government in Saigon had made sweeping statementsabout ending graft and shooting any Vietnamese officer who embezzled more than 100,000 piastres, about $10,000.	70:75	0:168	graft_nn
mag_1995_426745.txt-99-20	The surgeon clamps the aorta, stopping the flow of blood, before he attaches the other ends of the grafts to it.	99:105	0:112	graft_nn
mag_1987_480770.txt-113-21	Machiavelli would have thoroughly approved of it all, and cited Nixon's being hounded from office because of a little graft, a minor theft, a little destruction of evidence, as proof of his basic proposition: the people are incapable of understanding their interests on a truly national scale.	118:123	0:293	graft_nn
nf_1999_775055.txt-95-13	Medicine watches carefully for rejection after transfusions, organ transplants, and bone grafts.	89:95	0:96	graft_nn
mag_1986_432307.txt-48-22	that the deep-seated problems of the Soviet economy probably are insoluble under a system whose lack of competition fosters more laziness and graft than innovation.	142:147	0:164	graft_nn
mag_2004_393144.txt-128-11	The leech Hirudo medicinalis (in jar) can help skin grafts and reattached tissues heal.	52:58	0:87	graft_nn
fic_1967_10488.txt-2995-1	A graft in the eye will take, in a fairly large number of cases.	2:7	0:64	graft_nn
fic_1999_30055.txt-146-4	"Clarkin can revise those grafts or replace them. """	25:31	0:50	graft_nn
mag_1999_399117.txt-58-13	Meanwhile, there are rumors of favoritism, sweetheart contracts, and outright graft.	78:83	0:84	graft_nn
mag_1974_431878.txt-99-19	Further, students could practice more exotic procedures often not available in a typical residency eye operations, skin grafts, plastic facial surgery, amputation of useless limbs, coronary surgery, etc.; they could also practice the actual removal of organs, whether they be kidneys, testicles, or what have you, for delivery to the transplant teams.	120:126	0:351	graft_nn
fic_1968_10508.txt-3632-5	"I heard about the skin graft from Dick Adams of our staff, who had St. Luke's on his beat. """	23:28	0:92	graft_nn
mag_1979_480051.txt-9-19	: they support Stroessner for what they can get, and in addition to land, this includes govern-ment graft, contraband, and revenue from narcotics and prostitution.	100:105	0:163	graft_nn
news_1972_730156.txt-21-5	This business-like method of collecting graft, in this case in the slums of Bedford StuyVesant and the Fort Greene section of Brooklyn, is far from new.	40:45	0:152	graft_nn
fic_1962_10425.txt-891-26	"I said, very coldly, as I went: "" Tell me some more about martial law -- and I'll tell you more about graft. """	102:107	0:110	graft_nn
fic_1974_13208.txt-276-17	And you yourself, alone, single-handed, will have saved Quebec from four more years of graft.	87:92	0:93	graft_nn
mag_1965_478376.txt-127-39	In a dozen centers here and abroad, kidneys obtained either from cadavers or living donors are being transplanted into patients dying of incurable kidney disease, and, in the best hands, more than half of the grafts are proving successful.	209:215	0:239	graft_nn
mag_2005_380127.txt-10-21	She must take powerful drugs for the rest of her life to ensure that her immune system does not reject the graft.	107:112	0:113	graft_nn
mag_1964_492080.txt-86-9	proceedings -- in which not only were there wholesale graft payments to the New Orleans police to purchase immunity for racket operations, but some police officials actually were in the rackets themselves, owning and operating gambling establishments, lotteries and houses of prostitution.	54:59	0:289	graft_nn
news_1972_730268.txt-113-9	One architect even admitted to a double standard about graft.	55:60	0:61	graft_nn
news_1968_726966.txt-24-32	At the same time, they say, the chain of command from Saigon to the provinces is so ponderous, so complex, so subject to political wheeling and dealing and graft, that generals and cabinet ministers sometimes find it nearly impossible to get an effective response to orders they do issue.	156:161	0:288	graft_nn
nf_1981_773657.txt-1036-0	graft suggests that the two animals are genotypically dissimilar.	0:5	0:65	graft_nn
news_1968_726853.txt-16-9	it had been decided to go ahead with the graft because both Mr. Block and Miss Krouch had type AB Rh positive blood, i which only one American in 25 has.	41:46	0:153	graft_nn
mag_1962_431656.txt-387-2	Again splitthickness grafts were used, this time take:.	21:27	0:55	graft_nn
fic_1963_10432.txt-10170-60	Perhaps the Express did own a little of him for each of those nights he checked in and then back out to cover what was happening in the Pork Chop, that section of the city where the Negroes lived and clamored to get out of, and where most of the policemen on the forcep146supplemented their salaries with a graft which provided a decent living.	307:312	0:344	graft_nn
news_2001_660068.txt-8-6	The first moves toward stopping the graft and decay could be taken this week, however: Georgia is considering a raft of long-overdue anticorruption measures put forward by an American-funded Georgian commission.	36:41	0:211	graft_nn
news_1972_730268.txt-98-68	The official would take it by cupping his hand over the expediter's, he explained, then flip the, folder ever so the bill was on the bottom, finally using his other hand to slide the money from beneath the folder into a pocket or a drawer, The plan folder on which the expediter did his demonstration was the product of another bit of graft.	335:340	0:341	graft_nn
fic_1999_30775.txt-91-54	In outlining courses of reading for refugees, Miss Flexner tries to slip in literary antidotes for what she has discovered are the three great misconceptions about this nation: (1) that gangsters lurk on every hand, making it dangerous to venture out after dark, (2) that political graft is rampant in every department of the government, and (3) that one must never discuss politics where there is any danger of being overheard.	282:287	0:428	graft_nn
fic_1993_25030.txt-2638-19	Walter Taylor and his father had been very much in touch with them, experimenting through the sixties with grafts of French varieties at Bully Hill, the original Taylor family vineyard, founded in 1878 and passed on through five generations.	107:113	0:241	graft_nn
mag_1980_491544.txt-74-10	The VA cited a 31 percent clotting of their bypass grafts Continued on page 38 // within 16 to 30 months.	51:57	0:105	graft_nn
mag_1969_214820.txt-18-23	"When any vertebrate animal is "" invaded "" by foreign proteins-whether bacteria, viruses, or tissues from another animal as in a graft or transplant-the invaders soon meet one of the host's body cells that is armed with the appropriate antibody."	128:133	0:244	graft_nn
fic_1964_781989.txt-1164-40	Even though, after filling Espinosa's unfinished term as Senator, he had been endorsed by the Party to run on his own (with strong Negro and labor support, against a weak opponent, destroyed by a graft expose four days before the voting), and he had been re-elected to the Senate on his own, he had felt an interloper.	196:201	0:318	graft_nn
mag_1968_219293.txt-21-15	Relying on a lexicon of readily recognizable symbols (scissors for censorship, sugarloaves for graft, a pear for King Louis Philippe's heavy-jowled face), he fought for a variety of political causes, including a free press.	95:100	0:223	graft_nn
nf_1999_774959.txt-51-1	// Graft, gambling, and prostitution were not Port Arthur's only distinguishing features.	3:8	0:89	graft_nn
mag_1999_407759.txt-31-27	"Dr. Orentreich, whose father Dr. Norman Orentreich pioneered the transplant in the 1950s, asserts that with smaller grafts (only one or two hairs per graft), a natural look is attainable. """	150:155	0:189	graft_nn
fic_1994_54058.txt-528-10	Let me know when you need me for the final graft, Jason.	43:48	0:56	graft_nn
mag_1977_431930.txt-27-6	They present me with evidence of graft in Washington or St. Louis; they offer proofs of price-fixing in the oil or aircraft industries; they bring word of illegal campaign contributions, of pay-offs, bribes, and stock-market swindles.	33:38	0:234	graft_nn
news_1972_730268.txt-10-11	Builders, architects and union officials, who provided information on graft during a six-week investigation by The New York Times into corruption estimated to cost $25-million a year, also described a deeply ingrained system of sanctions that make corruption easy and bring trouble for anyone who resists it, In the painters ' union, for example -- District Council No.	70:75	0:369	graft_nn
mag_2005_418544.txt-56-7	But limb-salvage techniques-which involve skin and vascular grafts, placement of internal rods, and muscle-transfer procedures-are not always successful; they may take up to a dozen surgeries, and two years, before surgeons and patient give up and settle for amputation.	60:66	0:270	graft_nn
mag_2000_413181.txt-288-10	For further reading, try: Eureka: Gold, Graft and Grievances, by B. and B.	40:45	0:74	graft_nn
nf_1980_774261.txt-646-5	Approximately 75 percent of organ grafts (transplants) from a blood relative survive and function for at least a year and around 50 percent of cadaver kidneys do as well in the recipient.	34:40	0:187	graft_nn
mag_1977_431931.txt-473-22	immunity is of the same general kind as transplantation immunity, i.e., the process which leads to the rejection of foreign grafts.	124:130	0:131	graft_nn
mag_1980_491544.txt-125-11	I suggested get -- ting another angiogram to see if my grafts were still open.	55:61	0:78	graft_nn
fic_1974_13208.txt-891-12	PAUL We try to live with lies and corruption and fraud and graft and violence and exploitation and.	59:64	0:99	graft_nn
nf_2007_747166.txt-119-18	But the assumption shared by all four hypotheses -- that the mother must somehow be tolerating a half-foreign graft -- has never been convincingly proved.	110:115	0:154	graft_nn
news_1970_728573.txt-4-21	The names of policemen who discussed corruption with The Times are being withheld to // In addition to instances of outright graft, the Police Department is troubled by a corrosive atmosphere and official inaction that, according to sources within the	125:130	0:251	graft_nn
news_1962_722583.txt-15-13	The politicians are dormant, they'll do nothing to clean up the graft, vice, and corruption.	64:69	0:92	graft_nn
news_1972_730268.txt-106-31	This insulation of the givers from the takers, the diffusion of responsibility for the bribery, typifies most aspects of the building industry, and it gives the system of graft an added resilience.	171:176	0:197	graft_nn
fic_2005_32405.txt-47-22	She remembered every step of care she'd given this plant over the last five years and none of them included a graft.	110:115	0:116	graft_nn
mag_1987_432318.txt-194-29	"Unfortunately Erica didn't have enough skin on her abdomen for a normal skin closure, so after the operation, she had to have five or six skin grafts. """	143:149	0:152	graft_nn
news_1974_731379.txt-69-18	the dismissal last month of the commandant and two other generals of the provincial police, reportedly for graft.	107:112	0:113	graft_nn
mag_1962_206362.txt-4-16	For 30 years, as editor-publisher of a rural North Carolina weekly, he unremittingly fought graft, corruption, red-neck segregationists, pharisees of all kinds-and some 60 libel suits.	92:97	0:184	graft_nn
news_1961_721980.txt-15-36	"Meanwhile, Mayor Wagner renewed his demand that Mr. Lefkowitz repudiate Mr. Kenna, Mr. Wagner declared that Mr. Lefkowitz "" knows what was in the State Investigation Commission's report on Kenna, and the graft involved in the Lin denwood housing project in Queens. """	204:209	0:266	graft_nn
nf_1980_774261.txt-649-18	Unfortunately, by modifying and altering the usual bodily defense mechanisms, we expose the recipient of a graft to the risk of unusual infectious diseases and an increased chance of developing a malignant disease.	107:112	0:214	graft_nn
fic_1992_53591.txt-58-8	And once the wrapping came off and the graft had taken, it grew into a new camellia, clear white with bold red streaks running through the petals.	39:44	0:146	graft_nn
mag_1975_479686.txt-46-9	"President Thieu managed to keep his fingerprints off the graft until just before the collapse, when Time magazine reported that he had unsuccessfully attempted to airfreight out of Saigon $73 million worth of gold bullion labeled as "" personal belongings. """	57:62	0:257	graft_nn
mag_2003_385728.txt-83-21	"Respecting Cuba's regime immediately pre-Castro, the encyclopedia has this to say: "" Cuban politics before 1959 consisted of graft, corruption, maladministration, fiscal irresponsibility, and social insensitivity especially toward Afro-Cubans."	125:130	0:243	graft_nn
news_1961_721659.txt-18-33	"But he said "" there should be prosecution for perjury "" in the case of William Rosenthal,, a contractor who told the Sey mour unit last month that lie had paid graft to four employes Of the city's Real Estate Department."	160:165	0:220	graft_nn
fic_2009_36390.txt-5-11	Through an alliance between Tammany Hall and the Democratic Party, graft had been his stock-in-trade.	67:72	0:101	graft_nn
fic_1815_8613.txt-100-9	So So, rural damsels; what my pretty lasses, do you attack in ambuscade?	37:43	0:72	lass_nn
fic_1824_8753.txt-828-7	Give me but a friend and a lass, boys, To drive dull care away.	27:31	0:63	lass_nn
fic_1860_9791.txt-1410-4	She was a proud lass, but they bowed even her spirit, and at last she yielded.	16:20	0:78	lass_nn
fic_1824_7211.txt-2316-18	I 'm tauld that Jenny Davis is amaist wud aboot you; an ' she's a nice lass; an ' her father can gie her twa hunner pun ' ony day.	71:75	0:130	lass_nn
fic_1814_8564.txt-739-3	What a comely lass thou hast gotten for me here!	14:18	0:48	lass_nn
fic_1844_7114.txt-736-14	' Ah, Ben, I see you have an understanding eye to the lasses.	54:60	0:61	lass_nn
fic_1846_4464.txt-1316-28	from the country, and to stare at the uncouth and sturdy forms of the farmers, or admire the black eyes and merry faces of the country lasses.	135:141	0:142	lass_nn
nf_1852_752548.txt-2830-27	He's from Lancashire, in England, and came to this country some twenty years ago, with his wife, who was a pretty young lass in those days, and slim enough then, though she's so awful fleshy now.	120:124	0:195	lass_nn
fic_1823_9628.txt-498-19	Finale, to Act I Air -- Harriet Sweet the hour, when freed from labour, Lads and lasses thus convene, To the merry pipe and tabor, Dancing gayly on the green.	81:87	0:158	lass_nn
nf_1832_758144.txt-421-17	"A kind friend, however, exerted herself so effectually for me, that a tall stately lass soon presented herself, saying, "" I be come to help you. """	83:87	0:146	lass_nn
fic_1829_7072.txt-2468-38	He was transferred at once from the formal routine and rigid rules of a college life, where no flirting with the ladies was permitted to be thought of, except the ethereal flirtation of wooing those shy lasses, the sweet and sacred Nine, ' and where nothing in this round world was considered so important, as to have the first appointment in the class, or be able to write the best ode to Hope, or sonnet to Despair, ' and introduced into the society of elegant and, as he thought, the most enchanting people on earth, and to the bustle and business of a large city.	203:209	0:567	lass_nn
fic_1824_8753.txt-829-11	Yes, to drive dull care away, nothing like a lass and a glass -- nothing like it.	45:49	0:81	lass_nn
fic_1818_8861.txt-495-8	Why like any stout lad that loves a lass and liberty, I'll clear her out and myself too, some way or other; so	36:40	0:110	lass_nn
mag_1851_555722.txt-216-7	"From her I learned to love "" lasses candy; "" from her I learned to bate Tom Jefferson."	29:35	0:86	lass_nn
fic_1849_7333.txt-432-11	So here's to the lad who can talk to his lass, And here's	41:45	0:57	lass_nn
fic_1854_3384.txt-4392-16	""" And what so useful as to make my Annie look gayest of all the village lasses? """	72:78	0:81	lass_nn
fic_1859_9220.txt-669-14	"where Bessie and he talked it all over afresh, before the gaping Irish lasses and sneering mulattos, till they were found to agree in every particular about the "" nasty Yankees, "" and their ignorance of what's what, and their uppishness. """	71:77	0:239	lass_nn
fic_1815_8719.txt-718-15	Dorriville Well, well, don't despair, Robert, you shall lead your lass to the altar yet.	66:70	0:88	lass_nn
fic_1838_7085.txt-2447-18	if you don't give ear, he will wind you long stories -- than of the prettiest lass for whom youthful knight ever put lance in rest.	78:82	0:131	lass_nn
fic_1843_8764.txt-2502-60	Hypolito All gentle quarrels in the pastoral poets, All passionate love scenes in the best romances, All chaste embraces on the public stage, All soft adventures, which the liberal stars Have winked at, as the natural course of things, Have been surpassed here by my friend, the student, And this sweet Gipsy lass, fair Preciosa!	309:313	0:329	lass_nn
fic_1849_7230.txt-2481-6	Though differing widely from the buxom lasses of England, their prototypes upon this occasion, yet there was something far from disagreeable in these lithe and graceful creatures, with their bright, savage eyes, supple limbs, and elastic movements.	39:45	0:248	lass_nn
fic_1847_7149.txt-2762-9	"replied Harbottle, "" every lad to his own lass."	42:46	0:47	lass_nn
fic_1818_8860.txt-1186-12	We sailors love old England, Our king -- our grog and lass -- And for this precious Island, Won'd fight the world en maise.	54:58	0:123	lass_nn
fic_1860_8725.txt-8-2	Lads, Lasses, Police, &c.,; &c; Costume BRIAN O'LINN.	6:12	0:53	lass_nn
fic_1849_7333.txt-1254-39	"(I am ashamed to write it, for I have not pronounced one for a long time,) at the Captain for breaking his word with me and leaving before the hour, one of these Scotch lasses said to me imploringly, for our boat had gotten immediately under the stern of the steamer, where she stood, "" Oh!"	169:175	0:290	lass_nn
fic_1849_583.txt-4636-79	at the castle of the Heer Van Tassel, which he found thronged with the pride and flower of the adjacent country -- old farmers, a spare leathern-faced race, in homespun coats and breeches, blue stockings, huge shoes, and magnificent pewter buckles; their brisk withered little dames, in close crimped caps, long-waisted shortgowns, homespun petticoats, with scissors and pincushions and gay calico pockets hanging on the outside; buxom lasses, almost as antiquated as their mothers, excepting where a straw hat, a fine ribbon, or perhaps a white frock, gave symptoms of city innovation; the sons, in short square-skirted coats with rows of stupendous brass buttons, and their hair generally queued in the fashion of the times, especially if they could procure an eel-skin for the purpose, it being esteemed throughout the country as a potent nourisher and strengthener of the hair.	436:442	0:881	lass_nn
fic_1838_7086.txt-2825-11	but you are a father, with a tight, pretty lass of your own; what cares an old widower for bright een and sunny hair?	43:47	0:117	lass_nn
fic_1843_7208.txt-10532-32	But when, as he got accustomed to the place, he accosted them with a gentle voice, said a complimentary word for their sign-board, with its full-length sailor's lass -- Hope upon her anchor, or sturdy Strength, standing square upon his pins -- they began at once to have a fancy for the old man.	161:165	0:295	lass_nn
fic_1832_7177.txt-3501-37	Thence, he came back, by another route, to Florence, to Mantua, to Padua, and to Venice; visiting gay cities; consorting with cavaliers and choice spirits; romping with rustic lasses; outfacing bluff bandits; and tuning himself up to the key of that wayward, disorderly time, in the best humour of a bon-camarado who wore silken doublet and trusty Toledo.	176:182	0:355	lass_nn
fic_1837_7395.txt-2970-13	Both are young, both are pretty; but methinks the left hand lass is	60:64	0:67	lass_nn
fic_1848_7193.txt-13264-28	"And the Man with the motionless form and corpse-like visage, uttered a burst of hollow laughter as he replied: "" Gilbert had spoken of the pretty lass named Madeline."	146:150	0:166	lass_nn
fic_1835_7063.txt-1748-31	"A coof cam in wi ' rowth o ' gear, And I hae tint my dearest dear; But woman is but warld's gear, Sae let the bonnie lass gang. """	117:121	0:129	lass_nn
fic_1829_7072.txt-2505-39	from her father; but the symmetry, so gracefully elegant, the rounded arm, taper fingers and slender foot, were not quite so strictly Vermontese; though these perfections are much oftener possessed by your rural lasses, than the city belle, or the more fastidious city beau, who is usually a perfect Chinese in his admiration of small feet, imagines possible.	212:218	0:359	lass_nn
fic_1857_8225.txt-230-6	Clink your glasses, toast your lasses, set the table in a roar!	31:37	0:63	lass_nn
fic_1854_8328.txt-5343-12	from The poetical works (1854) Mine be a pretty country lass, With soft transparency of cheek, Through which, like red wine in a glass, The blushes eloquently speak Of charms that will outlive the rose	56:60	0:201	lass_nn
fic_1849_5295.txt-473-8	These, with a small sprinkling of ebony lasses and their attendant cavaliers, make up	40:46	0:85	lass_nn
fic_1847_7149.txt-48-54	You would have thought a seclusion so entire, from all society of their equals, must have prevented their acquiring those usual accomplishments, those necessary arts, which every English gentlewoman is presumed to possess, as things of course -- that they must have grown up mere ignorant, unpolished country lasses, without taste or aspiration beyond the small routine of their dull daily duties -- that long confinement must have broken the higher and more spiritual parts of their fine natural minds -- that they must have become mere moping household drudges; and so to think would be so very natural, that it is by no means easy to conceive how it was brought to pass, that the very opposite of	309:315	0:699	lass_nn
fic_1854_2820.txt-5129-20	"Then she would call out, "" Get along you, Jack, pokin ' your fingers into the ' lasses cup; make yourself scarce in this kitchen, or I'll crack your head mighty nigh as hard as the new Miss will. """	80:86	0:197	lass_nn
fic_1850_7171.txt-3943-10	"That is the woman with the blue tire and the lasses cake! """	45:51	0:59	lass_nn
fic_1843_7116.txt-477-15	He was a handsome chap too, and had a keen eye for a pretty lass, or I am mistaken.	60:64	0:83	lass_nn
fic_1815_8717.txt-1117-15	"says they, "" We want nun of your Yankey rue, or pork and lasses; but we will have that likely British boy "" -- (meaning me) "" whose name is not on your shipping-paper, and who has no legal pertection. """	57:63	0:202	lass_nn
fic_1849_5168.txt-2217-20	Well, old gal -- here's to the wind that blows, the ship that goes, and the lass that loves a sailor! '	76:80	0:103	lass_nn
fic_1840_7164.txt-1181-13	"Yet I must have an eye to the puritanical curmudgeon that this simple lass has the courtesy to call father. """	70:74	0:109	lass_nn
fic_1854_7839.txt-1700-3	Surely, old lass, you ' re safe from Time's aggression, His ancient teeth on you can't make impression.	12:16	0:103	lass_nn
fic_1849_5168.txt-4805-6	' You're a gay old lass, ' said the Dead Man, without availing himself of the old lady's kind permission -- ' you have been a ' high one ' in your time, but your day is nearly over. '	19:23	0:183	lass_nn
