instanceID	dataIDs	label_set	non_label
tweet32385	32385	0,1,2	-
tweet32386	32386	0,1,2	-
tweet32387	32387	0,1,2	-
tweet32388	32388	0,1,2	-
tweet32389	32389	0,1,2	-
tweet32390	32390	0,1,2	-
tweet32391	32391	0,1,2	-
tweet32392	32392	0,1,2	-
tweet32393	32393	0,1,2	-
tweet32394	32394	0,1,2	-
tweet32395	32395	0,1,2	-
tweet32396	32396	0,1,2	-
tweet32397	32397	0,1,2	-
tweet32398	32398	0,1,2	-
tweet32399	32399	0,1,2	-
tweet32400	32400	0,1,2	-
tweet32401	32401	0,1,2	-
tweet32402	32402	0,1,2	-
tweet32403	32403	0,1,2	-
tweet32404	32404	0,1,2	-
tweet32405	32405	0,1,2	-
tweet32406	32406	0,1,2	-
tweet32407	32407	0,1,2	-
tweet32408	32408	0,1,2	-
tweet32409	32409	0,1,2	-
tweet32410	32410	0,1,2	-
tweet32411	32411	0,1,2	-
tweet32412	32412	0,1,2	-
tweet32413	32413	0,1,2	-
tweet32414	32414	0,1,2	-
tweet32415	32415	0,1,2	-
tweet32416	32416	0,1,2	-
tweet32417	32417	0,1,2	-
tweet32418	32418	0,1,2	-
tweet32419	32419	0,1,2	-
tweet32420	32420	0,1,2	-
tweet32421	32421	0,1,2	-
tweet32422	32422	0,1,2	-
tweet32423	32423	0,1,2	-
tweet32424	32424	0,1,2	-
tweet32425	32425	0,1,2	-
tweet32426	32426	0,1,2	-
tweet32427	32427	0,1,2	-
tweet32428	32428	0,1,2	-
tweet32429	32429	0,1,2	-
tweet32430	32430	0,1,2	-
tweet32431	32431	0,1,2	-
tweet32432	32432	0,1,2	-
tweet32433	32433	0,1,2	-
tweet32434	32434	0,1,2	-
tweet32435	32435	0,1,2	-
tweet32436	32436	0,1,2	-
tweet32437	32437	0,1,2	-
tweet32438	32438	0,1,2	-
tweet32439	32439	0,1,2	-
tweet32440	32440	0,1,2	-
tweet32441	32441	0,1,2	-
tweet32442	32442	0,1,2	-
tweet32443	32443	0,1,2	-
tweet32444	32444	0,1,2	-
tweet32445	32445	0,1,2	-
tweet32446	32446	0,1,2	-
tweet32447	32447	0,1,2	-
tweet32448	32448	0,1,2	-
tweet32449	32449	0,1,2	-
tweet32450	32450	0,1,2	-
tweet32451	32451	0,1,2	-
tweet32452	32452	0,1,2	-
tweet32453	32453	0,1,2	-
tweet32454	32454	0,1,2	-
tweet32455	32455	0,1,2	-
tweet32456	32456	0,1,2	-
tweet32457	32457	0,1,2	-
tweet32458	32458	0,1,2	-
tweet32459	32459	0,1,2	-
tweet32460	32460	0,1,2	-
tweet32461	32461	0,1,2	-
tweet32462	32462	0,1,2	-
tweet32463	32463	0,1,2	-
tweet32464	32464	0,1,2	-
tweet32465	32465	0,1,2	-
tweet32466	32466	0,1,2	-
tweet32467	32467	0,1,2	-
tweet32468	32468	0,1,2	-
tweet32469	32469	0,1,2	-
tweet32470	32470	0,1,2	-
tweet32471	32471	0,1,2	-
tweet32472	32472	0,1,2	-
tweet32473	32473	0,1,2	-
tweet32474	32474	0,1,2	-
tweet32475	32475	0,1,2	-
tweet32476	32476	0,1,2	-
tweet32477	32477	0,1,2	-
tweet32478	32478	0,1,2	-
tweet32479	32479	0,1,2	-
tweet32480	32480	0,1,2	-
tweet32481	32481	0,1,2	-
tweet32482	32482	0,1,2	-
tweet32483	32483	0,1,2	-
tweet32484	32484	0,1,2	-
tweet32485	32485	0,1,2	-
tweet32486	32486	0,1,2	-
tweet32487	32487	0,1,2	-
tweet32488	32488	0,1,2	-
tweet32489	32489	0,1,2	-
tweet32490	32490	0,1,2	-
tweet32491	32491	0,1,2	-
tweet32492	32492	0,1,2	-
tweet32493	32493	0,1,2	-
tweet32494	32494	0,1,2	-
tweet32495	32495	0,1,2	-
tweet32496	32496	0,1,2	-
tweet32497	32497	0,1,2	-
tweet32498	32498	0,1,2	-
tweet32499	32499	0,1,2	-
tweet32500	32500	0,1,2	-
tweet32501	32501	0,1,2	-
tweet32502	32502	0,1,2	-
tweet32503	32503	0,1,2	-
tweet32504	32504	0,1,2	-
tweet32505	32505	0,1,2	-
tweet32506	32506	0,1,2	-
tweet32507	32507	0,1,2	-
tweet32508	32508	0,1,2	-
tweet32509	32509	0,1,2	-
tweet32510	32510	0,1,2	-
tweet32511	32511	0,1,2	-
tweet32512	32512	0,1,2	-
tweet32513	32513	0,1,2	-
tweet32514	32514	0,1,2	-
tweet32515	32515	0,1,2	-
tweet32516	32516	0,1,2	-
tweet32517	32517	0,1,2	-
tweet32518	32518	0,1,2	-
tweet32519	32519	0,1,2	-
tweet32520	32520	0,1,2	-
tweet32521	32521	0,1,2	-
tweet32522	32522	0,1,2	-
tweet32523	32523	0,1,2	-
tweet32524	32524	0,1,2	-
tweet32525	32525	0,1,2	-
tweet32526	32526	0,1,2	-
tweet32527	32527	0,1,2	-
tweet32528	32528	0,1,2	-
tweet32529	32529	0,1,2	-
tweet32530	32530	0,1,2	-
tweet32531	32531	0,1,2	-
tweet32532	32532	0,1,2	-
tweet32533	32533	0,1,2	-
tweet32534	32534	0,1,2	-
tweet32535	32535	0,1,2	-
tweet32536	32536	0,1,2	-
tweet32537	32537	0,1,2	-
tweet32538	32538	0,1,2	-
tweet32539	32539	0,1,2	-
tweet32540	32540	0,1,2	-
tweet32541	32541	0,1,2	-
tweet32542	32542	0,1,2	-
tweet32543	32543	0,1,2	-
tweet32544	32544	0,1,2	-
tweet32545	32545	0,1,2	-
tweet32546	32546	0,1,2	-
tweet32547	32547	0,1,2	-
tweet32548	32548	0,1,2	-
tweet32549	32549	0,1,2	-
tweet32550	32550	0,1,2	-
tweet32551	32551	0,1,2	-
tweet32552	32552	0,1,2	-
tweet32553	32553	0,1,2	-
tweet32554	32554	0,1,2	-
tweet32555	32555	0,1,2	-
tweet32556	32556	0,1,2	-
tweet32557	32557	0,1,2	-
tweet32558	32558	0,1,2	-
tweet32559	32559	0,1,2	-
tweet32560	32560	0,1,2	-
tweet32561	32561	0,1,2	-
tweet32562	32562	0,1,2	-
tweet32563	32563	0,1,2	-
tweet32564	32564	0,1,2	-
tweet32565	32565	0,1,2	-
tweet32566	32566	0,1,2	-
tweet32567	32567	0,1,2	-
tweet32568	32568	0,1,2	-
tweet32569	32569	0,1,2	-
tweet32570	32570	0,1,2	-
tweet32571	32571	0,1,2	-
tweet32572	32572	0,1,2	-
tweet32573	32573	0,1,2	-
tweet32574	32574	0,1,2	-
tweet32575	32575	0,1,2	-
tweet32576	32576	0,1,2	-
tweet32577	32577	0,1,2	-
tweet32578	32578	0,1,2	-
tweet32579	32579	0,1,2	-
tweet32580	32580	0,1,2	-
tweet32581	32581	0,1,2	-
tweet32582	32582	0,1,2	-
tweet32583	32583	0,1,2	-
tweet32584	32584	0,1,2	-
tweet32585	32585	0,1,2	-
tweet32586	32586	0,1,2	-
tweet32587	32587	0,1,2	-
tweet32588	32588	0,1,2	-
tweet32589	32589	0,1,2	-
tweet32590	32590	0,1,2	-
tweet32591	32591	0,1,2	-
tweet32592	32592	0,1,2	-
tweet32593	32593	0,1,2	-
tweet32594	32594	0,1,2	-
tweet32595	32595	0,1,2	-
tweet32596	32596	0,1,2	-
tweet32597	32597	0,1,2	-
tweet32598	32598	0,1,2	-
tweet32599	32599	0,1,2	-
tweet32600	32600	0,1,2	-
tweet32601	32601	0,1,2	-
tweet32602	32602	0,1,2	-
tweet32603	32603	0,1,2	-
tweet32604	32604	0,1,2	-
tweet32605	32605	0,1,2	-
tweet32606	32606	0,1,2	-
tweet32607	32607	0,1,2	-
tweet32608	32608	0,1,2	-
tweet32609	32609	0,1,2	-
tweet32610	32610	0,1,2	-
tweet32611	32611	0,1,2	-
tweet32612	32612	0,1,2	-
tweet32613	32613	0,1,2	-
tweet32614	32614	0,1,2	-
tweet32615	32615	0,1,2	-
tweet32616	32616	0,1,2	-
tweet32617	32617	0,1,2	-
tweet32618	32618	0,1,2	-
tweet32619	32619	0,1,2	-
tweet32620	32620	0,1,2	-
tweet32621	32621	0,1,2	-
tweet32622	32622	0,1,2	-
tweet32623	32623	0,1,2	-
tweet32624	32624	0,1,2	-
tweet32625	32625	0,1,2	-
tweet32626	32626	0,1,2	-
tweet32627	32627	0,1,2	-
tweet32628	32628	0,1,2	-
tweet32629	32629	0,1,2	-
tweet32630	32630	0,1,2	-
tweet32631	32631	0,1,2	-
tweet32632	32632	0,1,2	-
tweet32633	32633	0,1,2	-
tweet32634	32634	0,1,2	-
tweet32635	32635	0,1,2	-
tweet32636	32636	0,1,2	-
tweet32637	32637	0,1,2	-
tweet32638	32638	0,1,2	-
tweet32639	32639	0,1,2	-
tweet32640	32640	0,1,2	-
tweet32641	32641	0,1,2	-
tweet32642	32642	0,1,2	-
tweet32643	32643	0,1,2	-
tweet32644	32644	0,1,2	-
tweet32645	32645	0,1,2	-
tweet32646	32646	0,1,2	-
tweet32647	32647	0,1,2	-
tweet32648	32648	0,1,2	-
tweet32649	32649	0,1,2	-
tweet32650	32650	0,1,2	-
tweet32651	32651	0,1,2	-
tweet32652	32652	0,1,2	-
tweet32653	32653	0,1,2	-
tweet32654	32654	0,1,2	-
tweet32655	32655	0,1,2	-
tweet32656	32656	0,1,2	-
tweet32657	32657	0,1,2	-
tweet32658	32658	0,1,2	-
tweet32659	32659	0,1,2	-
tweet32660	32660	0,1,2	-
tweet32661	32661	0,1,2	-
tweet32662	32662	0,1,2	-
tweet32663	32663	0,1,2	-
tweet32664	32664	0,1,2	-
tweet32665	32665	0,1,2	-
tweet32666	32666	0,1,2	-
tweet32667	32667	0,1,2	-
tweet32668	32668	0,1,2	-
tweet32669	32669	0,1,2	-
tweet32670	32670	0,1,2	-
tweet32671	32671	0,1,2	-
tweet32672	32672	0,1,2	-
tweet32673	32673	0,1,2	-
tweet32674	32674	0,1,2	-
tweet32675	32675	0,1,2	-
tweet32676	32676	0,1,2	-
tweet32677	32677	0,1,2	-
tweet32678	32678	0,1,2	-
tweet32679	32679	0,1,2	-
tweet32680	32680	0,1,2	-
tweet32681	32681	0,1,2	-
tweet32682	32682	0,1,2	-
tweet32683	32683	0,1,2	-
tweet32684	32684	0,1,2	-
tweet32685	32685	0,1,2	-
tweet32686	32686	0,1,2	-
tweet32687	32687	0,1,2	-
tweet32688	32688	0,1,2	-
tweet32689	32689	0,1,2	-
tweet32690	32690	0,1,2	-
tweet32691	32691	0,1,2	-
tweet32692	32692	0,1,2	-
tweet32693	32693	0,1,2	-
tweet32694	32694	0,1,2	-
tweet32695	32695	0,1,2	-
tweet32696	32696	0,1,2	-
tweet32697	32697	0,1,2	-
tweet32698	32698	0,1,2	-
tweet32699	32699	0,1,2	-
tweet32700	32700	0,1,2	-
tweet32701	32701	0,1,2	-
tweet32702	32702	0,1,2	-
tweet32703	32703	0,1,2	-
tweet32704	32704	0,1,2	-
tweet32705	32705	0,1,2	-
tweet32706	32706	0,1,2	-
tweet32707	32707	0,1,2	-
tweet32708	32708	0,1,2	-
tweet32709	32709	0,1,2	-
tweet32710	32710	0,1,2	-
tweet32711	32711	0,1,2	-
tweet32712	32712	0,1,2	-
tweet32713	32713	0,1,2	-
tweet32714	32714	0,1,2	-
tweet32715	32715	0,1,2	-
tweet32716	32716	0,1,2	-
tweet32717	32717	0,1,2	-
tweet32718	32718	0,1,2	-
tweet32719	32719	0,1,2	-
tweet32720	32720	0,1,2	-
tweet32721	32721	0,1,2	-
tweet32722	32722	0,1,2	-
tweet32723	32723	0,1,2	-
tweet32724	32724	0,1,2	-
tweet32725	32725	0,1,2	-
tweet32726	32726	0,1,2	-
tweet32727	32727	0,1,2	-
tweet32728	32728	0,1,2	-
tweet32729	32729	0,1,2	-
tweet32730	32730	0,1,2	-
tweet32731	32731	0,1,2	-
tweet32732	32732	0,1,2	-
tweet32733	32733	0,1,2	-
tweet32734	32734	0,1,2	-
tweet32735	32735	0,1,2	-
tweet32736	32736	0,1,2	-
tweet32737	32737	0,1,2	-
tweet32738	32738	0,1,2	-
tweet32739	32739	0,1,2	-
tweet32740	32740	0,1,2	-
tweet32741	32741	0,1,2	-
tweet32742	32742	0,1,2	-
tweet32743	32743	0,1,2	-
tweet32744	32744	0,1,2	-
tweet32745	32745	0,1,2	-
tweet32746	32746	0,1,2	-
tweet32747	32747	0,1,2	-
tweet32748	32748	0,1,2	-
tweet32749	32749	0,1,2	-
tweet32750	32750	0,1,2	-
tweet32751	32751	0,1,2	-
tweet32752	32752	0,1,2	-
tweet32753	32753	0,1,2	-
tweet32754	32754	0,1,2	-
tweet32755	32755	0,1,2	-
tweet32756	32756	0,1,2	-
tweet32757	32757	0,1,2	-
tweet32758	32758	0,1,2	-
tweet32759	32759	0,1,2	-
tweet32760	32760	0,1,2	-
tweet32761	32761	0,1,2	-
tweet32762	32762	0,1,2	-
tweet32763	32763	0,1,2	-
tweet32764	32764	0,1,2	-
tweet32765	32765	0,1,2	-
tweet32766	32766	0,1,2	-
tweet32767	32767	0,1,2	-
tweet32768	32768	0,1,2	-
tweet32769	32769	0,1,2	-
tweet32770	32770	0,1,2	-
tweet32771	32771	0,1,2	-
tweet32772	32772	0,1,2	-
tweet32773	32773	0,1,2	-
tweet32774	32774	0,1,2	-
tweet32775	32775	0,1,2	-
tweet32776	32776	0,1,2	-
tweet32777	32777	0,1,2	-
tweet32778	32778	0,1,2	-
tweet32779	32779	0,1,2	-
tweet32780	32780	0,1,2	-
tweet32781	32781	0,1,2	-
tweet32782	32782	0,1,2	-
tweet32783	32783	0,1,2	-
tweet32784	32784	0,1,2	-
tweet32785	32785	0,1,2	-
tweet32786	32786	0,1,2	-
tweet32787	32787	0,1,2	-
tweet32788	32788	0,1,2	-
tweet32789	32789	0,1,2	-
tweet32790	32790	0,1,2	-
tweet32791	32791	0,1,2	-
tweet32792	32792	0,1,2	-
tweet32793	32793	0,1,2	-
tweet32794	32794	0,1,2	-
tweet32795	32795	0,1,2	-
tweet32796	32796	0,1,2	-
tweet32797	32797	0,1,2	-
tweet32798	32798	0,1,2	-
tweet32799	32799	0,1,2	-
tweet32800	32800	0,1,2	-
tweet32801	32801	0,1,2	-
tweet32802	32802	0,1,2	-
tweet32803	32803	0,1,2	-
tweet32804	32804	0,1,2	-
tweet32805	32805	0,1,2	-
tweet32806	32806	0,1,2	-
tweet32807	32807	0,1,2	-
tweet32808	32808	0,1,2	-
tweet32809	32809	0,1,2	-
tweet32810	32810	0,1,2	-
tweet32811	32811	0,1,2	-
tweet32812	32812	0,1,2	-
tweet32813	32813	0,1,2	-
tweet32814	32814	0,1,2	-
tweet32815	32815	0,1,2	-
tweet32816	32816	0,1,2	-
tweet32817	32817	0,1,2	-
tweet32818	32818	0,1,2	-
tweet32819	32819	0,1,2	-
tweet32820	32820	0,1,2	-
tweet32821	32821	0,1,2	-
tweet32822	32822	0,1,2	-
tweet32823	32823	0,1,2	-
tweet32824	32824	0,1,2	-
tweet32825	32825	0,1,2	-
tweet32826	32826	0,1,2	-
tweet32827	32827	0,1,2	-
tweet32828	32828	0,1,2	-
tweet32829	32829	0,1,2	-
tweet32830	32830	0,1,2	-
tweet32831	32831	0,1,2	-
tweet32832	32832	0,1,2	-
tweet32833	32833	0,1,2	-
tweet32834	32834	0,1,2	-
tweet32835	32835	0,1,2	-
tweet32836	32836	0,1,2	-
tweet32837	32837	0,1,2	-
tweet32838	32838	0,1,2	-
tweet32839	32839	0,1,2	-
tweet32840	32840	0,1,2	-
tweet32841	32841	0,1,2	-
tweet32842	32842	0,1,2	-
tweet32843	32843	0,1,2	-
tweet32844	32844	0,1,2	-
tweet32845	32845	0,1,2	-
tweet32846	32846	0,1,2	-
tweet32847	32847	0,1,2	-
tweet32848	32848	0,1,2	-
tweet32849	32849	0,1,2	-
tweet32850	32850	0,1,2	-
tweet32851	32851	0,1,2	-
tweet32852	32852	0,1,2	-
tweet32853	32853	0,1,2	-
tweet32854	32854	0,1,2	-
tweet32855	32855	0,1,2	-
tweet32856	32856	0,1,2	-
tweet32857	32857	0,1,2	-
tweet32858	32858	0,1,2	-
tweet32859	32859	0,1,2	-
tweet32860	32860	0,1,2	-
tweet32861	32861	0,1,2	-
tweet32862	32862	0,1,2	-
tweet32863	32863	0,1,2	-
tweet32864	32864	0,1,2	-
tweet32865	32865	0,1,2	-
tweet32866	32866	0,1,2	-
tweet32867	32867	0,1,2	-
tweet32868	32868	0,1,2	-
tweet32869	32869	0,1,2	-
tweet32870	32870	0,1,2	-
tweet32871	32871	0,1,2	-
tweet32872	32872	0,1,2	-
tweet32873	32873	0,1,2	-
tweet32874	32874	0,1,2	-
tweet32875	32875	0,1,2	-
tweet32876	32876	0,1,2	-
tweet32877	32877	0,1,2	-
tweet32878	32878	0,1,2	-
tweet32879	32879	0,1,2	-
tweet32880	32880	0,1,2	-
tweet32881	32881	0,1,2	-
tweet32882	32882	0,1,2	-
tweet32883	32883	0,1,2	-
tweet32884	32884	0,1,2	-
tweet32885	32885	0,1,2	-
tweet32886	32886	0,1,2	-
tweet32887	32887	0,1,2	-
tweet32888	32888	0,1,2	-
tweet32889	32889	0,1,2	-
tweet32890	32890	0,1,2	-
tweet32891	32891	0,1,2	-
tweet32892	32892	0,1,2	-
tweet32893	32893	0,1,2	-
tweet32894	32894	0,1,2	-
tweet32895	32895	0,1,2	-
tweet32896	32896	0,1,2	-
tweet32897	32897	0,1,2	-
tweet32898	32898	0,1,2	-
tweet32899	32899	0,1,2	-
tweet32900	32900	0,1,2	-
tweet32901	32901	0,1,2	-
tweet32902	32902	0,1,2	-
tweet32903	32903	0,1,2	-
tweet32904	32904	0,1,2	-
tweet32905	32905	0,1,2	-
tweet32906	32906	0,1,2	-
tweet32907	32907	0,1,2	-
tweet32908	32908	0,1,2	-
tweet32909	32909	0,1,2	-
tweet32910	32910	0,1,2	-
tweet32911	32911	0,1,2	-
tweet32912	32912	0,1,2	-
tweet32913	32913	0,1,2	-
tweet32914	32914	0,1,2	-
tweet32915	32915	0,1,2	-
tweet32916	32916	0,1,2	-
tweet32917	32917	0,1,2	-
tweet32918	32918	0,1,2	-
tweet32919	32919	0,1,2	-
tweet32920	32920	0,1,2	-
tweet32921	32921	0,1,2	-
tweet32922	32922	0,1,2	-
tweet32923	32923	0,1,2	-
tweet32924	32924	0,1,2	-
tweet32925	32925	0,1,2	-
tweet32926	32926	0,1,2	-
tweet32927	32927	0,1,2	-
tweet32928	32928	0,1,2	-
tweet32929	32929	0,1,2	-
tweet32930	32930	0,1,2	-
tweet32931	32931	0,1,2	-
tweet32932	32932	0,1,2	-
tweet32933	32933	0,1,2	-
tweet32934	32934	0,1,2	-
tweet32935	32935	0,1,2	-
tweet32936	32936	0,1,2	-
tweet32937	32937	0,1,2	-
tweet32938	32938	0,1,2	-
tweet32939	32939	0,1,2	-
tweet32940	32940	0,1,2	-
tweet32941	32941	0,1,2	-
tweet32942	32942	0,1,2	-
tweet32943	32943	0,1,2	-
tweet32944	32944	0,1,2	-
tweet32945	32945	0,1,2	-
tweet32946	32946	0,1,2	-
tweet32947	32947	0,1,2	-
tweet32948	32948	0,1,2	-
tweet32949	32949	0,1,2	-
tweet32950	32950	0,1,2	-
tweet32951	32951	0,1,2	-
tweet32952	32952	0,1,2	-
tweet32953	32953	0,1,2	-
tweet32954	32954	0,1,2	-
tweet32955	32955	0,1,2	-
tweet32956	32956	0,1,2	-
tweet32957	32957	0,1,2	-
tweet32958	32958	0,1,2	-
tweet32959	32959	0,1,2	-
tweet32960	32960	0,1,2	-
tweet32961	32961	0,1,2	-
tweet32962	32962	0,1,2	-
tweet32963	32963	0,1,2	-
tweet32964	32964	0,1,2	-
tweet32965	32965	0,1,2	-
tweet32966	32966	0,1,2	-
tweet32967	32967	0,1,2	-
tweet32968	32968	0,1,2	-
tweet32969	32969	0,1,2	-
tweet32970	32970	0,1,2	-
tweet32971	32971	0,1,2	-
tweet32972	32972	0,1,2	-
tweet32973	32973	0,1,2	-
tweet32974	32974	0,1,2	-
tweet32975	32975	0,1,2	-
tweet32976	32976	0,1,2	-
tweet32977	32977	0,1,2	-
tweet32978	32978	0,1,2	-
tweet32979	32979	0,1,2	-
tweet32980	32980	0,1,2	-
tweet32981	32981	0,1,2	-
tweet32982	32982	0,1,2	-
tweet32983	32983	0,1,2	-
tweet32984	32984	0,1,2	-
tweet32985	32985	0,1,2	-
tweet32986	32986	0,1,2	-
tweet32987	32987	0,1,2	-
tweet32988	32988	0,1,2	-
tweet32989	32989	0,1,2	-
tweet32990	32990	0,1,2	-
tweet32991	32991	0,1,2	-
tweet32992	32992	0,1,2	-
tweet32993	32993	0,1,2	-
tweet32994	32994	0,1,2	-
tweet32995	32995	0,1,2	-
tweet32996	32996	0,1,2	-
tweet32997	32997	0,1,2	-
tweet32998	32998	0,1,2	-
tweet32999	32999	0,1,2	-
tweet33000	33000	0,1,2	-
tweet33001	33001	0,1,2	-
tweet33002	33002	0,1,2	-
tweet33003	33003	0,1,2	-
tweet33004	33004	0,1,2	-
tweet33005	33005	0,1,2	-
tweet33006	33006	0,1,2	-
tweet33007	33007	0,1,2	-
tweet33008	33008	0,1,2	-
tweet33009	33009	0,1,2	-
tweet33010	33010	0,1,2	-
tweet33011	33011	0,1,2	-
tweet33012	33012	0,1,2	-
tweet33013	33013	0,1,2	-
tweet33014	33014	0,1,2	-
tweet33015	33015	0,1,2	-
tweet33016	33016	0,1,2	-
tweet33017	33017	0,1,2	-
tweet33018	33018	0,1,2	-
tweet33019	33019	0,1,2	-
tweet33020	33020	0,1,2	-
tweet33021	33021	0,1,2	-
tweet33022	33022	0,1,2	-
tweet33023	33023	0,1,2	-
tweet33024	33024	0,1,2	-
tweet33025	33025	0,1,2	-
tweet33026	33026	0,1,2	-
tweet33027	33027	0,1,2	-
tweet33028	33028	0,1,2	-
tweet33029	33029	0,1,2	-
tweet33030	33030	0,1,2	-
tweet33031	33031	0,1,2	-
tweet33032	33032	0,1,2	-
tweet33033	33033	0,1,2	-
tweet33034	33034	0,1,2	-
tweet33035	33035	0,1,2	-
tweet33036	33036	0,1,2	-
tweet33037	33037	0,1,2	-
tweet33038	33038	0,1,2	-
tweet33039	33039	0,1,2	-
tweet33040	33040	0,1,2	-
tweet33041	33041	0,1,2	-
tweet33042	33042	0,1,2	-
tweet33043	33043	0,1,2	-
tweet33044	33044	0,1,2	-
tweet33045	33045	0,1,2	-
tweet33046	33046	0,1,2	-
tweet33047	33047	0,1,2	-
tweet33048	33048	0,1,2	-
tweet33049	33049	0,1,2	-
tweet33050	33050	0,1,2	-
tweet33051	33051	0,1,2	-
tweet33052	33052	0,1,2	-
tweet33053	33053	0,1,2	-
tweet33054	33054	0,1,2	-
tweet33055	33055	0,1,2	-
tweet33056	33056	0,1,2	-
tweet33057	33057	0,1,2	-
tweet33058	33058	0,1,2	-
tweet33059	33059	0,1,2	-
tweet33060	33060	0,1,2	-
tweet33061	33061	0,1,2	-
tweet33062	33062	0,1,2	-
tweet33063	33063	0,1,2	-
tweet33064	33064	0,1,2	-
tweet33065	33065	0,1,2	-
tweet33066	33066	0,1,2	-
tweet33067	33067	0,1,2	-
tweet33068	33068	0,1,2	-
tweet33069	33069	0,1,2	-
tweet33070	33070	0,1,2	-
tweet33071	33071	0,1,2	-
tweet33072	33072	0,1,2	-
tweet33073	33073	0,1,2	-
tweet33074	33074	0,1,2	-
tweet33075	33075	0,1,2	-
tweet33076	33076	0,1,2	-
tweet33077	33077	0,1,2	-
tweet33078	33078	0,1,2	-
tweet33079	33079	0,1,2	-
tweet33080	33080	0,1,2	-
tweet33081	33081	0,1,2	-
tweet33082	33082	0,1,2	-
tweet33083	33083	0,1,2	-
tweet33084	33084	0,1,2	-
tweet33085	33085	0,1,2	-
tweet33086	33086	0,1,2	-
tweet33087	33087	0,1,2	-
tweet33088	33088	0,1,2	-
tweet33089	33089	0,1,2	-
tweet33090	33090	0,1,2	-
tweet33091	33091	0,1,2	-
tweet33092	33092	0,1,2	-
tweet33093	33093	0,1,2	-
tweet33094	33094	0,1,2	-
tweet33095	33095	0,1,2	-
tweet33096	33096	0,1,2	-
tweet33097	33097	0,1,2	-
tweet33098	33098	0,1,2	-
tweet33099	33099	0,1,2	-
tweet33100	33100	0,1,2	-
tweet33101	33101	0,1,2	-
tweet33102	33102	0,1,2	-
tweet33103	33103	0,1,2	-
tweet33104	33104	0,1,2	-
tweet33105	33105	0,1,2	-
tweet33106	33106	0,1,2	-
tweet33107	33107	0,1,2	-
tweet33108	33108	0,1,2	-
tweet33109	33109	0,1,2	-
tweet33110	33110	0,1,2	-
tweet33111	33111	0,1,2	-
tweet33112	33112	0,1,2	-
tweet33113	33113	0,1,2	-
tweet33114	33114	0,1,2	-
tweet33115	33115	0,1,2	-
tweet33116	33116	0,1,2	-
tweet33117	33117	0,1,2	-
tweet33118	33118	0,1,2	-
tweet33119	33119	0,1,2	-
tweet33120	33120	0,1,2	-
tweet33121	33121	0,1,2	-
tweet33122	33122	0,1,2	-
tweet33123	33123	0,1,2	-
tweet33124	33124	0,1,2	-
tweet33125	33125	0,1,2	-
tweet33126	33126	0,1,2	-
tweet33127	33127	0,1,2	-
tweet33128	33128	0,1,2	-
tweet33129	33129	0,1,2	-
tweet33130	33130	0,1,2	-
tweet33131	33131	0,1,2	-
tweet33132	33132	0,1,2	-
tweet33133	33133	0,1,2	-
tweet33134	33134	0,1,2	-
tweet33135	33135	0,1,2	-
tweet33136	33136	0,1,2	-
tweet33137	33137	0,1,2	-
tweet33138	33138	0,1,2	-
tweet33139	33139	0,1,2	-
tweet33140	33140	0,1,2	-
tweet33141	33141	0,1,2	-
tweet33142	33142	0,1,2	-
tweet33143	33143	0,1,2	-
tweet33144	33144	0,1,2	-
tweet33145	33145	0,1,2	-
tweet33146	33146	0,1,2	-
tweet33147	33147	0,1,2	-
tweet33148	33148	0,1,2	-
tweet33149	33149	0,1,2	-
tweet33150	33150	0,1,2	-
tweet33151	33151	0,1,2	-
tweet33152	33152	0,1,2	-
tweet33153	33153	0,1,2	-
tweet33154	33154	0,1,2	-
tweet33155	33155	0,1,2	-
tweet33156	33156	0,1,2	-
tweet33157	33157	0,1,2	-
tweet33158	33158	0,1,2	-
tweet33159	33159	0,1,2	-
tweet33160	33160	0,1,2	-
tweet33161	33161	0,1,2	-
tweet33162	33162	0,1,2	-
tweet33163	33163	0,1,2	-
tweet33164	33164	0,1,2	-
tweet33165	33165	0,1,2	-
tweet33166	33166	0,1,2	-
tweet33167	33167	0,1,2	-
tweet33168	33168	0,1,2	-
tweet33169	33169	0,1,2	-
tweet33170	33170	0,1,2	-
tweet33171	33171	0,1,2	-
tweet33172	33172	0,1,2	-
tweet33173	33173	0,1,2	-
tweet33174	33174	0,1,2	-
tweet33175	33175	0,1,2	-
tweet33176	33176	0,1,2	-
tweet33177	33177	0,1,2	-
tweet33178	33178	0,1,2	-
tweet33179	33179	0,1,2	-
tweet33180	33180	0,1,2	-
tweet33181	33181	0,1,2	-
tweet33182	33182	0,1,2	-
tweet33183	33183	0,1,2	-
tweet33184	33184	0,1,2	-
tweet33185	33185	0,1,2	-
tweet33186	33186	0,1,2	-
tweet33187	33187	0,1,2	-
tweet33188	33188	0,1,2	-
tweet33189	33189	0,1,2	-
tweet33190	33190	0,1,2	-
tweet33191	33191	0,1,2	-
tweet33192	33192	0,1,2	-
tweet33193	33193	0,1,2	-
tweet33194	33194	0,1,2	-
tweet33195	33195	0,1,2	-
tweet33196	33196	0,1,2	-
tweet33197	33197	0,1,2	-
tweet33198	33198	0,1,2	-
tweet33199	33199	0,1,2	-
tweet33200	33200	0,1,2	-
tweet33201	33201	0,1,2	-
tweet33202	33202	0,1,2	-
tweet33203	33203	0,1,2	-
tweet33204	33204	0,1,2	-
tweet33205	33205	0,1,2	-
tweet33206	33206	0,1,2	-
